// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 8 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\a3ef1f11-95dd-4261-9dc2-2e5a6745302c
// command took 2.42s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\a3ef1f11-95dd-4261-9dc2-2e5a6745302c
// command took 5.27s and exited with 0
// ***** Done, took 00:00:07 (7.89 sec)   *****
// Found 8 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "a3ef1f11-95dd-4261-9dc2-2e5a6745302c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\a3ef1f11-95dd-4261-9dc2-2e5a6745302c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadResult  12: 512 op, 687295400.00 ns, 1.3424 ms/op
WorkloadResult  13: 512 op, 697749900.00 ns, 1.3628 ms/op
WorkloadResult  14: 512 op, 692352600.00 ns, 1.3523 ms/op
WorkloadResult  15: 512 op, 703129000.00 ns, 1.3733 ms/op
WorkloadResult  16: 512 op, 679989700.00 ns, 1.3281 ms/op
WorkloadResult  17: 512 op, 678623400.00 ns, 1.3254 ms/op
WorkloadResult  18: 512 op, 683681100.00 ns, 1.3353 ms/op
GC:  0 0 0 0 512

// AfterAll

Mean = 1.3646 ms, StdErr = 0.0068 ms (0.50%); N = 18, StdDev = 0.0290 ms
Min = 1.3254 ms, Q1 = 1.3445 ms, Median = 1.3575 ms, Q3 = 1.3836 ms, Max = 1.4285 ms
IQR = 0.0391 ms, LowerFence = 1.2858 ms, UpperFence = 1.4423 ms
ConfidenceInterval = [1.3375 ms; 1.3917 ms] (CI 99.9%), Margin = 0.0271 ms (1.99% of Mean)
Skewness = 0.62, Kurtosis = 2.26, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "a3ef1f11-95dd-4261-9dc2-2e5a6745302c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicGroup4" --job "Core" --benchmarkId 6 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\a3ef1f11-95dd-4261-9dc2-2e5a6745302c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 319700.00 ns, 319.7000 us/op
WorkloadJitting  1: 1 op, 6976400.00 ns, 6.9764 ms/op

OverheadJitting  2: 16 op, 717400.00 ns, 44.8375 us/op
WorkloadJitting  2: 16 op, 17160600.00 ns, 1.0725 ms/op

WorkloadPilot    1: 16 op, 17760100.00 ns, 1.1100 ms/op
WorkloadPilot    2: 32 op, 27656700.00 ns, 864.2719 us/op
WorkloadPilot    3: 64 op, 60574300.00 ns, 946.4734 us/op
WorkloadPilot    4: 128 op, 107113200.00 ns, 836.8219 us/op
WorkloadPilot    5: 256 op, 222662900.00 ns, 869.7770 us/op
WorkloadPilot    6: 512 op, 405438600.00 ns, 791.8723 us/op
WorkloadPilot    7: 1024 op, 810812300.00 ns, 791.8089 us/op

OverheadWarmup   1: 1024 op, 5000.00 ns, 4.8828 ns/op
OverheadWarmup   2: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadWarmup   3: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   4: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   5: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   6: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   7: 1024 op, 2400.00 ns, 2.3438 ns/op

OverheadActual   1: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   2: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   3: 1024 op, 2400.00 ns, 2.3438 ns/op
OverheadActual   4: 1024 op, 2600.00 ns, 2.5391 ns/op
OverheadActual   5: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   6: 1024 op, 3100.00 ns, 3.0273 ns/op
OverheadActual   7: 1024 op, 2700.00 ns, 2.6367 ns/op
OverheadActual   8: 1024 op, 15600.00 ns, 15.2344 ns/op
OverheadActual   9: 1024 op, 2800.00 ns, 2.7344 ns/op
OverheadActual  10: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  11: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual  12: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  13: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  14: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  15: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  16: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  17: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  18: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual  19: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  20: 1024 op, 2100.00 ns, 2.0508 ns/op

WorkloadWarmup   1: 1024 op, 829029300.00 ns, 809.5989 us/op
WorkloadWarmup   2: 1024 op, 792500700.00 ns, 773.9265 us/op
WorkloadWarmup   3: 1024 op, 824604700.00 ns, 805.2780 us/op
WorkloadWarmup   4: 1024 op, 809931900.00 ns, 790.9491 us/op
WorkloadWarmup   5: 1024 op, 838080600.00 ns, 818.4381 us/op
WorkloadWarmup   6: 1024 op, 811886600.00 ns, 792.8580 us/op

// BeforeActualRun
WorkloadActual   1: 1024 op, 891310000.00 ns, 870.4199 us/op
WorkloadActual   2: 1024 op, 818357400.00 ns, 799.1771 us/op
WorkloadActual   3: 1024 op, 808813300.00 ns, 789.8567 us/op
WorkloadActual   4: 1024 op, 829792400.00 ns, 810.3441 us/op
WorkloadActual   5: 1024 op, 841163400.00 ns, 821.4486 us/op
WorkloadActual   6: 1024 op, 798609500.00 ns, 779.8921 us/op
WorkloadActual   7: 1024 op, 821339600.00 ns, 802.0895 us/op
WorkloadActual   8: 1024 op, 809218900.00 ns, 790.2528 us/op
WorkloadActual   9: 1024 op, 796692500.00 ns, 778.0200 us/op
WorkloadActual  10: 1024 op, 812982400.00 ns, 793.9281 us/op
WorkloadActual  11: 1024 op, 823753500.00 ns, 804.4468 us/op
WorkloadActual  12: 1024 op, 816828700.00 ns, 797.6843 us/op
WorkloadActual  13: 1024 op, 799346000.00 ns, 780.6113 us/op
WorkloadActual  14: 1024 op, 828079700.00 ns, 808.6716 us/op
WorkloadActual  15: 1024 op, 850237800.00 ns, 830.3104 us/op
WorkloadActual  16: 1024 op, 814294700.00 ns, 795.2097 us/op

// AfterActualRun
WorkloadResult   1: 1024 op, 818355250.00 ns, 799.1750 us/op
WorkloadResult   2: 1024 op, 808811150.00 ns, 789.8546 us/op
WorkloadResult   3: 1024 op, 829790250.00 ns, 810.3420 us/op
WorkloadResult   4: 1024 op, 841161250.00 ns, 821.4465 us/op
WorkloadResult   5: 1024 op, 798607350.00 ns, 779.8900 us/op
WorkloadResult   6: 1024 op, 821337450.00 ns, 802.0874 us/op
WorkloadResult   7: 1024 op, 809216750.00 ns, 790.2507 us/op
WorkloadResult   8: 1024 op, 796690350.00 ns, 778.0179 us/op
WorkloadResult   9: 1024 op, 812980250.00 ns, 793.9260 us/op
WorkloadResult  10: 1024 op, 823751350.00 ns, 804.4447 us/op
WorkloadResult  11: 1024 op, 816826550.00 ns, 797.6822 us/op
WorkloadResult  12: 1024 op, 799343850.00 ns, 780.6092 us/op
WorkloadResult  13: 1024 op, 828077550.00 ns, 808.6695 us/op
WorkloadResult  14: 1024 op, 850235650.00 ns, 830.3083 us/op
WorkloadResult  15: 1024 op, 814292550.00 ns, 795.2076 us/op
GC:  0 0 0 0 1024

// AfterAll

Mean = 798.7941 us, StdErr = 3.8362 us (0.48%); N = 15, StdDev = 14.8576 us
Min = 778.0179 us, Q1 = 789.8546 us, Median = 797.6822 us, Q3 = 808.6695 us, Max = 830.3083 us
IQR = 18.8148 us, LowerFence = 761.6324 us, UpperFence = 836.8917 us
ConfidenceInterval = [782.9104 us; 814.6778 us] (CI 99.9%), Margin = 15.8837 us (1.99% of Mean)
Skewness = 0.46, Kurtosis = 2.34, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "a3ef1f11-95dd-4261-9dc2-2e5a6745302c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicGroup8" --job "Core" --benchmarkId 7 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\a3ef1f11-95dd-4261-9dc2-2e5a6745302c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 478600.00 ns, 478.6000 us/op
WorkloadJitting  1: 1 op, 5724600.00 ns, 5.7246 ms/op

OverheadJitting  2: 16 op, 965900.00 ns, 60.3687 us/op
WorkloadJitting  2: 16 op, 16128200.00 ns, 1.0080 ms/op

WorkloadPilot    1: 16 op, 13895900.00 ns, 868.4937 us/op
WorkloadPilot    2: 32 op, 33179400.00 ns, 1.0369 ms/op
WorkloadPilot    3: 64 op, 52968900.00 ns, 827.6391 us/op
WorkloadPilot    4: 128 op, 101074300.00 ns, 789.6430 us/op
WorkloadPilot    5: 256 op, 194757300.00 ns, 760.7707 us/op
WorkloadPilot    6: 512 op, 395081700.00 ns, 771.6439 us/op
WorkloadPilot    7: 1024 op, 802908400.00 ns, 784.0902 us/op

OverheadWarmup   1: 1024 op, 5000.00 ns, 4.8828 ns/op
OverheadWarmup   2: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadWarmup   3: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   4: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadWarmup   5: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   6: 1024 op, 1900.00 ns, 1.8555 ns/op
OverheadWarmup   7: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   8: 1024 op, 1900.00 ns, 1.8555 ns/op

OverheadActual   1: 1024 op, 5300.00 ns, 5.1758 ns/op
OverheadActual   2: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   3: 1024 op, 2500.00 ns, 2.4414 ns/op
OverheadActual   4: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   5: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   6: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual   7: 1024 op, 2700.00 ns, 2.6367 ns/op
OverheadActual   8: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   9: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual  10: 1024 op, 3000.00 ns, 2.9297 ns/op
OverheadActual  11: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual  12: 1024 op, 3200.00 ns, 3.1250 ns/op
OverheadActual  13: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  14: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  15: 1024 op, 4900.00 ns, 4.7852 ns/op
OverheadActual  16: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  17: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  18: 1024 op, 2400.00 ns, 2.3438 ns/op
OverheadActual  19: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  20: 1024 op, 2100.00 ns, 2.0508 ns/op

WorkloadWarmup   1: 1024 op, 777659500.00 ns, 759.4331 us/op
WorkloadWarmup   2: 1024 op, 780589100.00 ns, 762.2940 us/op
WorkloadWarmup   3: 1024 op, 813296800.00 ns, 794.2352 us/op
WorkloadWarmup   4: 1024 op, 799818100.00 ns, 781.0724 us/op
WorkloadWarmup   5: 1024 op, 775706700.00 ns, 757.5261 us/op
WorkloadWarmup   6: 1024 op, 791654700.00 ns, 773.1003 us/op
WorkloadWarmup   7: 1024 op, 791566600.00 ns, 773.0143 us/op

// BeforeActualRun
WorkloadActual   1: 1024 op, 837977800.00 ns, 818.3377 us/op
WorkloadActual   2: 1024 op, 798848300.00 ns, 780.1253 us/op
WorkloadActual   3: 1024 op, 801358100.00 ns, 782.5763 us/op
WorkloadActual   4: 1024 op, 792339300.00 ns, 773.7688 us/op
WorkloadActual   5: 1024 op, 796155200.00 ns, 777.4953 us/op
WorkloadActual   6: 1024 op, 771121200.00 ns, 753.0480 us/op
WorkloadActual   7: 1024 op, 787078500.00 ns, 768.6313 us/op
WorkloadActual   8: 1024 op, 777765100.00 ns, 759.5362 us/op
WorkloadActual   9: 1024 op, 809848200.00 ns, 790.8674 us/op
WorkloadActual  10: 1024 op, 780945200.00 ns, 762.6418 us/op
WorkloadActual  11: 1024 op, 771123800.00 ns, 753.0506 us/op
WorkloadActual  12: 1024 op, 786941200.00 ns, 768.4973 us/op
WorkloadActual  13: 1024 op, 819624400.00 ns, 800.4145 us/op
WorkloadActual  14: 1024 op, 793762200.00 ns, 775.1584 us/op
WorkloadActual  15: 1024 op, 847817000.00 ns, 827.9463 us/op
WorkloadActual  16: 1024 op, 767701900.00 ns, 749.7089 us/op
WorkloadActual  17: 1024 op, 799436500.00 ns, 780.6997 us/op
WorkloadActual  18: 1024 op, 819746800.00 ns, 800.5340 us/op
WorkloadActual  19: 1024 op, 830091100.00 ns, 810.6358 us/op
WorkloadActual  20: 1024 op, 784419800.00 ns, 766.0350 us/op
WorkloadActual  21: 1024 op, 803486400.00 ns, 784.6547 us/op
WorkloadActual  22: 1024 op, 781486900.00 ns, 763.1708 us/op
WorkloadActual  23: 1024 op, 794865600.00 ns, 776.2359 us/op

// AfterActualRun
WorkloadResult   1: 1024 op, 837975600.00 ns, 818.3355 us/op
WorkloadResult   2: 1024 op, 798846100.00 ns, 780.1231 us/op
WorkloadResult   3: 1024 op, 801355900.00 ns, 782.5741 us/op
WorkloadResult   4: 1024 op, 792337100.00 ns, 773.7667 us/op
WorkloadResult   5: 1024 op, 796153000.00 ns, 777.4932 us/op
WorkloadResult   6: 1024 op, 771119000.00 ns, 753.0459 us/op
WorkloadResult   7: 1024 op, 787076300.00 ns, 768.6292 us/op
WorkloadResult   8: 1024 op, 777762900.00 ns, 759.5341 us/op
WorkloadResult   9: 1024 op, 809846000.00 ns, 790.8652 us/op
WorkloadResult  10: 1024 op, 780943000.00 ns, 762.6396 us/op
WorkloadResult  11: 1024 op, 771121600.00 ns, 753.0484 us/op
WorkloadResult  12: 1024 op, 786939000.00 ns, 768.4951 us/op
WorkloadResult  13: 1024 op, 819622200.00 ns, 800.4123 us/op
WorkloadResult  14: 1024 op, 793760000.00 ns, 775.1562 us/op
WorkloadResult  15: 1024 op, 847814800.00 ns, 827.9441 us/op
WorkloadResult  16: 1024 op, 767699700.00 ns, 749.7067 us/op
WorkloadResult  17: 1024 op, 799434300.00 ns, 780.6976 us/op
WorkloadResult  18: 1024 op, 819744600.00 ns, 800.5318 us/op
WorkloadResult  19: 1024 op, 830088900.00 ns, 810.6337 us/op
WorkloadResult  20: 1024 op, 784417600.00 ns, 766.0328 us/op
WorkloadResult  21: 1024 op, 803484200.00 ns, 784.6525 us/op
WorkloadResult  22: 1024 op, 781484700.00 ns, 763.1687 us/op
WorkloadResult  23: 1024 op, 794863400.00 ns, 776.2338 us/op
GC:  0 0 0 0 1024

// AfterAll

Mean = 779.2922 us, StdErr = 4.3543 us (0.56%); N = 23, StdDev = 20.8826 us
Min = 749.7067 us, Q1 = 763.1687 us, Median = 776.2338 us, Q3 = 790.8652 us, Max = 827.9441 us
IQR = 27.6966 us, LowerFence = 721.6238 us, UpperFence = 832.4101 us
ConfidenceInterval = [762.7800 us; 795.8044 us] (CI 99.9%), Margin = 16.5122 us (2.12% of Mean)
Skewness = 0.68, Kurtosis = 2.6, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report.csv
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report-github.md
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report.html

// * Detailed results *
Benchmarker.MultiplyAvx: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 353.3668 us, StdErr = 2.1522 us (0.61%); N = 87, StdDev = 20.0743 us
Min = 322.3433 us, Q1 = 338.2302 us, Median = 349.9884 us, Q3 = 362.8990 us, Max = 411.4158 us
IQR = 24.6687 us, LowerFence = 301.2271 us, UpperFence = 399.9021 us
ConfidenceInterval = [346.0337 us; 360.6999 us] (CI 99.9%), Margin = 7.3331 us (2.08% of Mean)
Skewness = 0.93, Kurtosis = 3.39, MValue = 2.1
-------------------- Histogram --------------------
[320.945 us ; 328.349 us) | @@@@
[328.349 us ; 336.687 us) | @@@@@@@@@@@@@@
[336.687 us ; 346.300 us) | @@@@@@@@@@@@@@@@@@@@@
[346.300 us ; 355.417 us) | @@@@@@@@@@@@@
[355.417 us ; 363.345 us) | @@@@@@@@@@@@@@
[363.345 us ; 374.475 us) | @@@@@@@@@@
[374.475 us ; 388.495 us) | @@@
[388.495 us ; 398.021 us) | @@@@@
[398.021 us ; 406.872 us) | @
[406.872 us ; 415.380 us) | @@
---------------------------------------------------

Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 316.1203 us, StdErr = 1.8249 us (0.58%); N = 66, StdDev = 14.8257 us
Min = 291.7917 us, Q1 = 305.6616 us, Median = 313.0578 us, Q3 = 324.6344 us, Max = 352.7463 us
IQR = 18.9728 us, LowerFence = 277.2025 us, UpperFence = 353.0935 us
ConfidenceInterval = [309.8306 us; 322.4101 us] (CI 99.9%), Margin = 6.2898 us (1.99% of Mean)
Skewness = 0.49, Kurtosis = 2.45, MValue = 2.4
-------------------- Histogram --------------------
[289.593 us ; 296.314 us) | @@@@
[296.314 us ; 303.558 us) | @@@@@@@@
[303.558 us ; 309.978 us) | @@@@@@@@@@@@@@@
[309.978 us ; 316.573 us) | @@@@@@@@@@
[316.573 us ; 324.914 us) | @@@@@@@@@@@@@
[324.914 us ; 335.316 us) | @@@@@@@@
[335.316 us ; 345.096 us) | @@@@@@
[345.096 us ; 353.362 us) | @@
---------------------------------------------------

Benchmarker.MultiplyFma: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 393.5443 us, StdErr = 3.8001 us (0.97%); N = 99, StdDev = 37.8105 us
Min = 324.5210 us, Q1 = 370.2929 us, Median = 388.1451 us, Q3 = 416.6410 us, Max = 490.3193 us
IQR = 46.3480 us, LowerFence = 300.7709 us, UpperFence = 486.1631 us
ConfidenceInterval = [380.6521 us; 406.4365 us] (CI 99.9%), Margin = 12.8922 us (3.28% of Mean)
Skewness = 0.48, Kurtosis = 2.74, MValue = 3.72
-------------------- Histogram --------------------
[324.147 us ; 338.451 us) | @@@@@@
[338.451 us ; 347.236 us) | @@@
[347.236 us ; 361.539 us) | @@@@@@@@@@@@@
[361.539 us ; 381.749 us) | @@@@@@@@@@@@@
[381.749 us ; 396.053 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[396.053 us ; 409.695 us) | @@@@
[409.695 us ; 423.998 us) | @@@@@@@@
[423.998 us ; 444.892 us) | @@@@@@@@@@@@@
[444.892 us ; 464.374 us) | @@@@@@
[464.374 us ; 481.361 us) | 
[481.361 us ; 497.471 us) | @@@
---------------------------------------------------

Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 300.1363 us, StdErr = 1.6758 us (0.56%); N = 46, StdDev = 11.3657 us
Min = 283.4313 us, Q1 = 291.5000 us, Median = 299.3809 us, Q3 = 306.9454 us, Max = 324.0129 us
IQR = 15.4453 us, LowerFence = 268.3321 us, UpperFence = 330.1133 us
ConfidenceInterval = [294.2371 us; 306.0355 us] (CI 99.9%), Margin = 5.8992 us (1.97% of Mean)
Skewness = 0.48, Kurtosis = 2.49, MValue = 2
-------------------- Histogram --------------------
[282.861 us ; 294.722 us) | @@@@@@@@@@@@
[294.722 us ; 306.761 us) | @@@@@@@@@@@@@@@@@@@@@@
[306.761 us ; 317.104 us) | @@@@@@@
[317.104 us ; 325.796 us) | @@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.3233 ms, StdErr = 0.0058 ms (0.44%); N = 15, StdDev = 0.0226 ms
Min = 1.2839 ms, Q1 = 1.3060 ms, Median = 1.3245 ms, Q3 = 1.3386 ms, Max = 1.3647 ms
IQR = 0.0326 ms, LowerFence = 1.2570 ms, UpperFence = 1.3875 ms
ConfidenceInterval = [1.2991 ms; 1.3475 ms] (CI 99.9%), Margin = 0.0242 ms (1.83% of Mean)
Skewness = 0.15, Kurtosis = 1.93, MValue = 2
-------------------- Histogram --------------------
[1.276 ms ; 1.320 ms) | @@@@@@@
[1.320 ms ; 1.373 ms) | @@@@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.3646 ms, StdErr = 0.0068 ms (0.50%); N = 18, StdDev = 0.0290 ms
Min = 1.3254 ms, Q1 = 1.3445 ms, Median = 1.3575 ms, Q3 = 1.3836 ms, Max = 1.4285 ms
IQR = 0.0391 ms, LowerFence = 1.2858 ms, UpperFence = 1.4423 ms
ConfidenceInterval = [1.3375 ms; 1.3917 ms] (CI 99.9%), Margin = 0.0271 ms (1.99% of Mean)
Skewness = 0.62, Kurtosis = 2.26, MValue = 2
-------------------- Histogram --------------------
[1.316 ms ; 1.357 ms) | @@@@@@@@@
[1.357 ms ; 1.389 ms) | @@@@@
[1.389 ms ; 1.438 ms) | @@@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 798.7941 us, StdErr = 3.8362 us (0.48%); N = 15, StdDev = 14.8576 us
Min = 778.0179 us, Q1 = 789.8546 us, Median = 797.6822 us, Q3 = 808.6695 us, Max = 830.3083 us
IQR = 18.8148 us, LowerFence = 761.6324 us, UpperFence = 836.8917 us
ConfidenceInterval = [782.9104 us; 814.6778 us] (CI 99.9%), Margin = 15.8837 us (1.99% of Mean)
Skewness = 0.46, Kurtosis = 2.34, MValue = 2
-------------------- Histogram --------------------
[772.747 us ; 802.460 us) | @@@@@@@@@@
[802.460 us ; 834.136 us) | @@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 779.2922 us, StdErr = 4.3543 us (0.56%); N = 23, StdDev = 20.8826 us
Min = 749.7067 us, Q1 = 763.1687 us, Median = 776.2338 us, Q3 = 790.8652 us, Max = 827.9441 us
IQR = 27.6966 us, LowerFence = 721.6238 us, UpperFence = 832.4101 us
ConfidenceInterval = [762.7800 us; 795.8044 us] (CI 99.9%), Margin = 16.5122 us (2.12% of Mean)
Skewness = 0.68, Kurtosis = 2.6, MValue = 2
-------------------- Histogram --------------------
[743.282 us ; 771.418 us) | @@@@@@@@@
[771.418 us ; 803.656 us) | @@@@@@@@@@@
[803.656 us ; 834.369 us) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
Intel Xeon CPU E3-1505M v6 3.00GHz, 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.0.100
  [Host] : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
  Core   : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT

Job=Core  Runtime=Core  

|                    Method |       Mean |     Error |   StdDev | Ratio | RatioSD | Rank | Gen 0 | Gen 1 | Gen 2 | Allocated |
|-------------------------- |-----------:|----------:|---------:|------:|--------:|-----:|------:|------:|------:|----------:|
|               MultiplyAvx |   353.4 us |  7.333 us | 20.07 us |  0.28 |    0.02 |    3 |     - |     - |     - |         - |
|       MultiplyAvxWSpanPtr |   316.1 us |  6.290 us | 14.83 us |  0.24 |    0.01 |    2 |     - |     - |     - |         - |
|               MultiplyFma |   393.5 us | 12.892 us | 37.81 us |  0.26 |    0.01 |    4 |     - |     - |     - |         - |
|       MultiplyFmaWSpanPtr |   300.1 us |  5.899 us | 11.37 us |  0.23 |    0.01 |    1 |     - |     - |     - |         - |
|     MultiplyClassicSingle | 1,323.3 us | 24.182 us | 22.62 us |  1.00 |    0.00 |    7 |     - |     - |     - |         - |
| MultiplyClassicSingleWPtr | 1,364.6 us | 27.131 us | 29.03 us |  1.04 |    0.03 |    8 |     - |     - |     - |         - |
|     MultiplyClassicGroup4 |   798.8 us | 15.884 us | 14.86 us |  0.60 |    0.01 |    6 |     - |     - |     - |         - |
