// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 7 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\366f48cd-eb93-4d29-8976-ae650e804c0e
// command took 2.22s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\366f48cd-eb93-4d29-8976-ae650e804c0e
// command took 5.78s and exited with 0
// ***** Done, took 00:00:08 (8.2 sec)   *****
// Found 7 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "366f48cd-eb93-4d29-8976-ae650e804c0e.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\366f48cd-eb93-4d29-8976-ae650e804c0e\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

IQR = 36.3756 us, LowerFence = 316.8452 us, UpperFence = 462.3477 us
ConfidenceInterval = [382.2419 us; 402.7786 us] (CI 99.9%), Margin = 10.2684 us (2.62% of Mean)
Skewness = 1.02, Kurtosis = 3.59, MValue = 2.78
-------------------- Histogram --------------------
[342.697 us ; 355.164 us) | @@
[355.164 us ; 365.820 us) | @@@@@@@@
[365.820 us ; 376.997 us) | @@@@@@@@@@@@@@@@@@@@@@@@@
[376.997 us ; 386.529 us) | @@@@@@@@@@
[386.529 us ; 397.706 us) | @@@@@@@@@@@@@@@@
[397.706 us ; 413.039 us) | @@@@@@@@@@@@
[413.039 us ; 425.416 us) | @@@@
[425.416 us ; 438.869 us) | @@@@@@
[438.869 us ; 451.420 us) | @
[451.420 us ; 471.128 us) | @@@@
[471.128 us ; 482.306 us) | @@
---------------------------------------------------

Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 357.7716 us, StdErr = 1.9196 us (0.54%); N = 28, StdDev = 10.1574 us
Min = 341.4969 us, Q1 = 351.4977 us, Median = 356.3541 us, Q3 = 363.8729 us, Max = 382.1757 us
IQR = 12.3752 us, LowerFence = 332.9348 us, UpperFence = 382.4358 us
ConfidenceInterval = [350.6891 us; 364.8540 us] (CI 99.9%), Margin = 7.0824 us (1.98% of Mean)
Skewness = 0.73, Kurtosis = 3.06, MValue = 2
-------------------- Histogram --------------------
[338.570 us ; 351.176 us) | @@@@@@@
[351.176 us ; 360.607 us) | @@@@@@@@@@@@
[360.607 us ; 373.746 us) | @@@@@@
[373.746 us ; 383.617 us) | @@@
---------------------------------------------------

Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.3534 ms, StdErr = 0.0064 ms (0.47%); N = 16, StdDev = 0.0255 ms
Min = 1.2724 ms, Q1 = 1.3473 ms, Median = 1.3627 ms, Q3 = 1.3682 ms, Max = 1.3757 ms
IQR = 0.0209 ms, LowerFence = 1.3160 ms, UpperFence = 1.3995 ms
ConfidenceInterval = [1.3274 ms; 1.3794 ms] (CI 99.9%), Margin = 0.0260 ms (1.92% of Mean)
Skewness = -1.95, Kurtosis = 6.49, MValue = 2
-------------------- Histogram --------------------
[1.264 ms ; 1.303 ms) | @
[1.303 ms ; 1.382 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 864.2483 us, StdErr = 3.0018 us (0.35%); N = 14, StdDev = 11.2317 us
Min = 842.8914 us, Q1 = 860.2577 us, Median = 865.0959 us, Q3 = 871.0929 us, Max = 883.4799 us
IQR = 10.8352 us, LowerFence = 844.0050 us, UpperFence = 887.3456 us
ConfidenceInterval = [851.5783 us; 876.9184 us] (CI 99.9%), Margin = 12.6700 us (1.47% of Mean)
Skewness = -0.5, Kurtosis = 2.6, MValue = 2
-------------------- Histogram --------------------
[838.814 us ; 887.558 us) | @@@@@@@@@@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 824.3858 us, StdErr = 4.2514 us (0.52%); N = 21, StdDev = 19.4821 us
Min = 794.1160 us, Q1 = 809.0974 us, Median = 817.1961 us, Q3 = 836.2403 us, Max = 869.1842 us
IQR = 27.1430 us, LowerFence = 768.3829 us, UpperFence = 876.9548 us
ConfidenceInterval = [808.0202 us; 840.7515 us] (CI 99.9%), Margin = 16.3657 us (1.99% of Mean)
Skewness = 0.51, Kurtosis = 2.42, MValue = 2
-------------------- Histogram --------------------
[787.937 us ; 819.696 us) | @@@@@@@@@@@
[819.696 us ; 841.791 us) | @@@@@@@
[841.791 us ; 875.363 us) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
Intel Xeon CPU E3-1505M v6 3.00GHz, 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.0.100
  [Host] : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
  Core   : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT

Job=Core  Runtime=Core  

|                Method |       Mean |     Error |   StdDev |     Median | Ratio | RatioSD | Rank | Gen 0 | Gen 1 | Gen 2 | Allocated |
|---------------------- |-----------:|----------:|---------:|-----------:|------:|--------:|-----:|------:|------:|------:|----------:|
|           MultiplyAvx |   414.3 us |  7.915 us | 10.01 us |   414.9 us |  0.31 |    0.01 |    3 |     - |     - |     - |         - |
|   MultiplyAvxWSpanPtr |   418.8 us | 12.830 us | 36.40 us |   407.3 us |  0.31 |    0.02 |    3 |     - |     - |     - |         - |
|           MultiplyFma |   392.5 us | 10.268 us | 28.62 us |   386.4 us |  0.32 |    0.03 |    2 |     - |     - |     - |         - |
|   MultiplyFmaWSpanPtr |   357.8 us |  7.082 us | 10.16 us |   356.4 us |  0.27 |    0.01 |    1 |     - |     - |     - |         - |
| MultiplyClassicSingle | 1,353.4 us | 26.009 us | 25.54 us | 1,362.7 us |  1.00 |    0.00 |    6 |     - |     - |     - |         - |
| MultiplyClassicGroup4 |   864.2 us | 12.670 us | 11.23 us |   865.1 us |  0.64 |    0.02 |    5 |     - |     - |     - |         - |
| MultiplyClassicGroup8 |   824.4 us | 16.366 us | 19.48 us |   817.2 us |  0.61 |    0.02 |    4 |     - |     - |     - |         - |

// * Hints *
Outliers
  Benchmarker.MultiplyAvx: Core           -> 3 outliers were removed (442.77 us..479.94 us)
  Benchmarker.MultiplyAvxWSpanPtr: Core   -> 7 outliers were removed (527.74 us..726.56 us)
  Benchmarker.MultiplyFma: Core           -> 10 outliers were removed (513.63 us..714.51 us)
  Benchmarker.MultiplyClassicSingle: Core -> 1 outlier  was  detected (1.27 ms)
  Benchmarker.MultiplyClassicGroup4: Core -> 1 outlier  was  removed (893.77 us)
  Benchmarker.MultiplyClassicGroup8: Core -> 1 outlier  was  removed (891.92 us)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD   : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:05:30 (330.02 sec), executed benchmarks: 7

Global total time: 00:05:38 (338.27 sec), executed benchmarks: 7
// * Artifacts cleanup *
