// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 8 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f
// command took 2.6s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f
// command took 5.08s and exited with 0
// ***** Done, took 00:00:07 (7.91 sec)   *****
// Found 8 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadActual  20: 512 op, 1300.00 ns, 2.5391 ns/op

WorkloadWarmup   1: 512 op, 720530500.00 ns, 1.4073 ms/op
WorkloadWarmup   2: 512 op, 709232600.00 ns, 1.3852 ms/op
WorkloadWarmup   3: 512 op, 713541300.00 ns, 1.3936 ms/op
WorkloadWarmup   4: 512 op, 721612600.00 ns, 1.4094 ms/op
WorkloadWarmup   5: 512 op, 704135400.00 ns, 1.3753 ms/op
WorkloadWarmup   6: 512 op, 737096600.00 ns, 1.4396 ms/op
WorkloadWarmup   7: 512 op, 727229900.00 ns, 1.4204 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 723657300.00 ns, 1.4134 ms/op
WorkloadActual   2: 512 op, 711341700.00 ns, 1.3893 ms/op
WorkloadActual   3: 512 op, 731746200.00 ns, 1.4292 ms/op
WorkloadActual   4: 512 op, 737759400.00 ns, 1.4409 ms/op
WorkloadActual   5: 512 op, 720411500.00 ns, 1.4071 ms/op
WorkloadActual   6: 512 op, 717014600.00 ns, 1.4004 ms/op
WorkloadActual   7: 512 op, 696255600.00 ns, 1.3599 ms/op
WorkloadActual   8: 512 op, 692982700.00 ns, 1.3535 ms/op
WorkloadActual   9: 512 op, 732194100.00 ns, 1.4301 ms/op
WorkloadActual  10: 512 op, 699347500.00 ns, 1.3659 ms/op
WorkloadActual  11: 512 op, 704814800.00 ns, 1.3766 ms/op
WorkloadActual  12: 512 op, 695648900.00 ns, 1.3587 ms/op
WorkloadActual  13: 512 op, 690066400.00 ns, 1.3478 ms/op
WorkloadActual  14: 512 op, 717235600.00 ns, 1.4009 ms/op
WorkloadActual  15: 512 op, 727602100.00 ns, 1.4211 ms/op
WorkloadActual  16: 512 op, 677074900.00 ns, 1.3224 ms/op
WorkloadActual  17: 512 op, 685350600.00 ns, 1.3386 ms/op
WorkloadActual  18: 512 op, 684825600.00 ns, 1.3376 ms/op
WorkloadActual  19: 512 op, 676665100.00 ns, 1.3216 ms/op
WorkloadActual  20: 512 op, 698852000.00 ns, 1.3649 ms/op
WorkloadActual  21: 512 op, 678700600.00 ns, 1.3256 ms/op
WorkloadActual  22: 512 op, 707026900.00 ns, 1.3809 ms/op
WorkloadActual  23: 512 op, 697207100.00 ns, 1.3617 ms/op
WorkloadActual  24: 512 op, 708572000.00 ns, 1.3839 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 723655800.00 ns, 1.4134 ms/op
WorkloadResult   2: 512 op, 711340200.00 ns, 1.3893 ms/op
WorkloadResult   3: 512 op, 731744700.00 ns, 1.4292 ms/op
WorkloadResult   4: 512 op, 737757900.00 ns, 1.4409 ms/op
WorkloadResult   5: 512 op, 720410000.00 ns, 1.4071 ms/op
WorkloadResult   6: 512 op, 717013100.00 ns, 1.4004 ms/op
WorkloadResult   7: 512 op, 696254100.00 ns, 1.3599 ms/op
WorkloadResult   8: 512 op, 692981200.00 ns, 1.3535 ms/op
WorkloadResult   9: 512 op, 732192600.00 ns, 1.4301 ms/op
WorkloadResult  10: 512 op, 699346000.00 ns, 1.3659 ms/op
WorkloadResult  11: 512 op, 704813300.00 ns, 1.3766 ms/op
WorkloadResult  12: 512 op, 695647400.00 ns, 1.3587 ms/op
WorkloadResult  13: 512 op, 690064900.00 ns, 1.3478 ms/op
WorkloadResult  14: 512 op, 717234100.00 ns, 1.4008 ms/op
WorkloadResult  15: 512 op, 727600600.00 ns, 1.4211 ms/op
WorkloadResult  16: 512 op, 677073400.00 ns, 1.3224 ms/op
WorkloadResult  17: 512 op, 685349100.00 ns, 1.3386 ms/op
WorkloadResult  18: 512 op, 684824100.00 ns, 1.3375 ms/op
WorkloadResult  19: 512 op, 676663600.00 ns, 1.3216 ms/op
WorkloadResult  20: 512 op, 698850500.00 ns, 1.3649 ms/op
WorkloadResult  21: 512 op, 678699100.00 ns, 1.3256 ms/op
WorkloadResult  22: 512 op, 707025400.00 ns, 1.3809 ms/op
WorkloadResult  23: 512 op, 697205600.00 ns, 1.3617 ms/op
WorkloadResult  24: 512 op, 708570500.00 ns, 1.3839 ms/op
GC:  0 0 0 0 512

// AfterAll

Mean = 1.3763 ms, StdErr = 0.0073 ms (0.53%); N = 24, StdDev = 0.0357 ms
Min = 1.3216 ms, Q1 = 1.3506 ms, Median = 1.3712 ms, Q3 = 1.4039 ms, Max = 1.4409 ms
IQR = 0.0533 ms, LowerFence = 1.2707 ms, UpperFence = 1.4839 ms
ConfidenceInterval = [1.3488 ms; 1.4038 ms] (CI 99.9%), Margin = 0.0275 ms (2.00% of Mean)
Skewness = 0.15, Kurtosis = 1.8, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicGroup4" --job "Core" --benchmarkId 6 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 368500.00 ns, 368.5000 us/op
WorkloadJitting  1: 1 op, 3991700.00 ns, 3.9917 ms/op

OverheadJitting  2: 16 op, 537200.00 ns, 33.5750 us/op
WorkloadJitting  2: 16 op, 17055100.00 ns, 1.0659 ms/op

WorkloadPilot    1: 16 op, 18736800.00 ns, 1.1710 ms/op
WorkloadPilot    2: 32 op, 33086100.00 ns, 1.0339 ms/op
WorkloadPilot    3: 64 op, 65462000.00 ns, 1.0228 ms/op
WorkloadPilot    4: 128 op, 119676600.00 ns, 934.9734 us/op
WorkloadPilot    5: 256 op, 216543600.00 ns, 845.8734 us/op
WorkloadPilot    6: 512 op, 399326500.00 ns, 779.9346 us/op
WorkloadPilot    7: 1024 op, 827704800.00 ns, 808.3055 us/op

OverheadWarmup   1: 1024 op, 7700.00 ns, 7.5195 ns/op
OverheadWarmup   2: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   3: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   4: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   5: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   6: 1024 op, 2100.00 ns, 2.0508 ns/op

OverheadActual   1: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   2: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   3: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   4: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   5: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   6: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   7: 1024 op, 12600.00 ns, 12.3047 ns/op
OverheadActual   8: 1024 op, 2900.00 ns, 2.8320 ns/op
OverheadActual   9: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  10: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  11: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  12: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  13: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  14: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  15: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  16: 1024 op, 1800.00 ns, 1.7578 ns/op
OverheadActual  17: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  18: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual  19: 1024 op, 1900.00 ns, 1.8555 ns/op
OverheadActual  20: 1024 op, 1900.00 ns, 1.8555 ns/op

WorkloadWarmup   1: 1024 op, 861989000.00 ns, 841.7861 us/op
WorkloadWarmup   2: 1024 op, 837906800.00 ns, 818.2684 us/op
WorkloadWarmup   3: 1024 op, 828925600.00 ns, 809.4977 us/op
WorkloadWarmup   4: 1024 op, 801528100.00 ns, 782.7423 us/op
WorkloadWarmup   5: 1024 op, 803707300.00 ns, 784.8704 us/op
WorkloadWarmup   6: 1024 op, 798649300.00 ns, 779.9310 us/op
WorkloadWarmup   7: 1024 op, 795227700.00 ns, 776.5896 us/op
WorkloadWarmup   8: 1024 op, 810777300.00 ns, 791.7747 us/op
WorkloadWarmup   9: 1024 op, 827181500.00 ns, 807.7944 us/op
WorkloadWarmup  10: 1024 op, 804318200.00 ns, 785.4670 us/op

// BeforeActualRun
WorkloadActual   1: 1024 op, 794449300.00 ns, 775.8294 us/op
WorkloadActual   2: 1024 op, 810286300.00 ns, 791.2952 us/op
WorkloadActual   3: 1024 op, 815942600.00 ns, 796.8189 us/op
WorkloadActual   4: 1024 op, 841514600.00 ns, 821.7916 us/op
WorkloadActual   5: 1024 op, 882895000.00 ns, 862.2021 us/op
WorkloadActual   6: 1024 op, 859384900.00 ns, 839.2431 us/op
WorkloadActual   7: 1024 op, 806295400.00 ns, 787.3979 us/op
WorkloadActual   8: 1024 op, 829949700.00 ns, 810.4978 us/op
WorkloadActual   9: 1024 op, 824601400.00 ns, 805.2748 us/op
WorkloadActual  10: 1024 op, 802939700.00 ns, 784.1208 us/op
WorkloadActual  11: 1024 op, 798464100.00 ns, 779.7501 us/op
WorkloadActual  12: 1024 op, 804479700.00 ns, 785.6247 us/op
WorkloadActual  13: 1024 op, 805742900.00 ns, 786.8583 us/op
WorkloadActual  14: 1024 op, 790966800.00 ns, 772.4285 us/op
WorkloadActual  15: 1024 op, 811177200.00 ns, 792.1652 us/op
WorkloadActual  16: 1024 op, 798077200.00 ns, 779.3723 us/op
WorkloadActual  17: 1024 op, 817541200.00 ns, 798.3801 us/op
WorkloadActual  18: 1024 op, 827351300.00 ns, 807.9603 us/op
WorkloadActual  19: 1024 op, 839087600.00 ns, 819.4215 us/op
WorkloadActual  20: 1024 op, 800953900.00 ns, 782.1815 us/op
WorkloadActual  21: 1024 op, 796585400.00 ns, 777.9154 us/op

// AfterActualRun
WorkloadResult   1: 1024 op, 794447200.00 ns, 775.8273 us/op
WorkloadResult   2: 1024 op, 810284200.00 ns, 791.2932 us/op
WorkloadResult   3: 1024 op, 815940500.00 ns, 796.8169 us/op
WorkloadResult   4: 1024 op, 841512500.00 ns, 821.7896 us/op
WorkloadResult   5: 1024 op, 859382800.00 ns, 839.2410 us/op
WorkloadResult   6: 1024 op, 806293300.00 ns, 787.3958 us/op
WorkloadResult   7: 1024 op, 829947600.00 ns, 810.4957 us/op
WorkloadResult   8: 1024 op, 824599300.00 ns, 805.2728 us/op
WorkloadResult   9: 1024 op, 802937600.00 ns, 784.1187 us/op
WorkloadResult  10: 1024 op, 798462000.00 ns, 779.7480 us/op
WorkloadResult  11: 1024 op, 804477600.00 ns, 785.6227 us/op
WorkloadResult  12: 1024 op, 805740800.00 ns, 786.8563 us/op
WorkloadResult  13: 1024 op, 790964700.00 ns, 772.4265 us/op
WorkloadResult  14: 1024 op, 811175100.00 ns, 792.1632 us/op
WorkloadResult  15: 1024 op, 798075100.00 ns, 779.3702 us/op
WorkloadResult  16: 1024 op, 817539100.00 ns, 798.3780 us/op
WorkloadResult  17: 1024 op, 827349200.00 ns, 807.9582 us/op
WorkloadResult  18: 1024 op, 839085500.00 ns, 819.4194 us/op
WorkloadResult  19: 1024 op, 800951800.00 ns, 782.1795 us/op
WorkloadResult  20: 1024 op, 796583300.00 ns, 777.9134 us/op
GC:  0 0 0 0 1024

// AfterAll

Mean = 794.7143 us, StdErr = 3.9605 us (0.50%); N = 20, StdDev = 17.7120 us
Min = 772.4265 us, Q1 = 780.9638 us, Median = 789.3445 us, Q3 = 806.6155 us, Max = 839.2410 us
IQR = 25.6517 us, LowerFence = 742.4862 us, UpperFence = 845.0930 us
ConfidenceInterval = [779.3340 us; 810.0946 us] (CI 99.9%), Margin = 15.3803 us (1.94% of Mean)
Skewness = 0.87, Kurtosis = 2.82, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicGroup8" --job "Core" --benchmarkId 7 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 319800.00 ns, 319.8000 us/op
WorkloadJitting  1: 1 op, 4009800.00 ns, 4.0098 ms/op

OverheadJitting  2: 16 op, 593900.00 ns, 37.1187 us/op
WorkloadJitting  2: 16 op, 12802900.00 ns, 800.1812 us/op

WorkloadPilot    1: 16 op, 18298300.00 ns, 1.1436 ms/op
WorkloadPilot    2: 32 op, 25927900.00 ns, 810.2469 us/op
WorkloadPilot    3: 64 op, 49757000.00 ns, 777.4531 us/op
WorkloadPilot    4: 128 op, 104821500.00 ns, 818.9180 us/op
WorkloadPilot    5: 256 op, 196289100.00 ns, 766.7543 us/op
WorkloadPilot    6: 512 op, 390873600.00 ns, 763.4250 us/op
WorkloadPilot    7: 1024 op, 766861300.00 ns, 748.8880 us/op

OverheadWarmup   1: 1024 op, 5500.00 ns, 5.3711 ns/op
OverheadWarmup   2: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadWarmup   3: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   4: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   5: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadWarmup   6: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   7: 1024 op, 2800.00 ns, 2.7344 ns/op

OverheadActual   1: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   2: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   3: 1024 op, 3500.00 ns, 3.4180 ns/op
OverheadActual   4: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   5: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   6: 1024 op, 3000.00 ns, 2.9297 ns/op
OverheadActual   7: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual   8: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   9: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  10: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  11: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  12: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  13: 1024 op, 1900.00 ns, 1.8555 ns/op
OverheadActual  14: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  15: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  16: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  17: 1024 op, 1900.00 ns, 1.8555 ns/op
OverheadActual  18: 1024 op, 2500.00 ns, 2.4414 ns/op
OverheadActual  19: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual  20: 1024 op, 2100.00 ns, 2.0508 ns/op

WorkloadWarmup   1: 1024 op, 860722000.00 ns, 840.5488 us/op
WorkloadWarmup   2: 1024 op, 778503600.00 ns, 760.2574 us/op
WorkloadWarmup   3: 1024 op, 780586800.00 ns, 762.2918 us/op
WorkloadWarmup   4: 1024 op, 760565000.00 ns, 742.7393 us/op
WorkloadWarmup   5: 1024 op, 782355600.00 ns, 764.0191 us/op
WorkloadWarmup   6: 1024 op, 775965000.00 ns, 757.7783 us/op

// BeforeActualRun
WorkloadActual   1: 1024 op, 826520800.00 ns, 807.1492 us/op
WorkloadActual   2: 1024 op, 800805300.00 ns, 782.0364 us/op
WorkloadActual   3: 1024 op, 787356200.00 ns, 768.9025 us/op
WorkloadActual   4: 1024 op, 787400400.00 ns, 768.9457 us/op
WorkloadActual   5: 1024 op, 768526800.00 ns, 750.5145 us/op
WorkloadActual   6: 1024 op, 760229200.00 ns, 742.4113 us/op
WorkloadActual   7: 1024 op, 802741200.00 ns, 783.9270 us/op
WorkloadActual   8: 1024 op, 773542600.00 ns, 755.4127 us/op
WorkloadActual   9: 1024 op, 773852900.00 ns, 755.7157 us/op
WorkloadActual  10: 1024 op, 775451500.00 ns, 757.2769 us/op
WorkloadActual  11: 1024 op, 847187600.00 ns, 827.3316 us/op
WorkloadActual  12: 1024 op, 1120772900.00 ns, 1.0945 ms/op
WorkloadActual  13: 1024 op, 942432500.00 ns, 920.3442 us/op
WorkloadActual  14: 1024 op, 936067800.00 ns, 914.1287 us/op
WorkloadActual  15: 1024 op, 890866400.00 ns, 869.9867 us/op
WorkloadActual  16: 1024 op, 875912800.00 ns, 855.3836 us/op
WorkloadActual  17: 1024 op, 904409700.00 ns, 883.2126 us/op
WorkloadActual  18: 1024 op, 1076076500.00 ns, 1.0509 ms/op
WorkloadActual  19: 1024 op, 1001579000.00 ns, 978.1045 us/op
WorkloadActual  20: 1024 op, 1056970800.00 ns, 1.0322 ms/op
WorkloadActual  21: 1024 op, 1040558900.00 ns, 1.0162 ms/op
WorkloadActual  22: 1024 op, 1034630000.00 ns, 1.0104 ms/op
WorkloadActual  23: 1024 op, 1025817900.00 ns, 1.0018 ms/op
WorkloadActual  24: 1024 op, 1051134200.00 ns, 1.0265 ms/op
WorkloadActual  25: 1024 op, 1057804700.00 ns, 1.0330 ms/op
WorkloadActual  26: 1024 op, 1045166000.00 ns, 1.0207 ms/op
WorkloadActual  27: 1024 op, 991520300.00 ns, 968.2815 us/op
WorkloadActual  28: 1024 op, 977686400.00 ns, 954.7719 us/op
WorkloadActual  29: 1024 op, 884542500.00 ns, 863.8110 us/op
WorkloadActual  30: 1024 op, 914812900.00 ns, 893.3720 us/op
WorkloadActual  31: 1024 op, 887693000.00 ns, 866.8877 us/op
WorkloadActual  32: 1024 op, 967953900.00 ns, 945.2675 us/op
WorkloadActual  33: 1024 op, 878715800.00 ns, 858.1209 us/op
WorkloadActual  34: 1024 op, 885050700.00 ns, 864.3073 us/op
WorkloadActual  35: 1024 op, 958306800.00 ns, 935.8465 us/op
WorkloadActual  36: 1024 op, 917265700.00 ns, 895.7673 us/op
WorkloadActual  37: 1024 op, 939331800.00 ns, 917.3162 us/op
WorkloadActual  38: 1024 op, 898428000.00 ns, 877.3711 us/op
WorkloadActual  39: 1024 op, 874051100.00 ns, 853.5655 us/op
WorkloadActual  40: 1024 op, 866178300.00 ns, 845.8772 us/op
WorkloadActual  41: 1024 op, 881321300.00 ns, 860.6653 us/op
WorkloadActual  42: 1024 op, 867595700.00 ns, 847.2614 us/op
WorkloadActual  43: 1024 op, 800232200.00 ns, 781.4768 us/op
WorkloadActual  44: 1024 op, 846902700.00 ns, 827.0534 us/op
WorkloadActual  45: 1024 op, 819309400.00 ns, 800.1068 us/op
WorkloadActual  46: 1024 op, 817584800.00 ns, 798.4227 us/op
WorkloadActual  47: 1024 op, 827743900.00 ns, 808.3437 us/op
WorkloadActual  48: 1024 op, 808835200.00 ns, 789.8781 us/op
WorkloadActual  49: 1024 op, 884465700.00 ns, 863.7360 us/op
WorkloadActual  50: 1024 op, 904363300.00 ns, 883.1673 us/op
WorkloadActual  51: 1024 op, 874611400.00 ns, 854.1127 us/op
WorkloadActual  52: 1024 op, 826881900.00 ns, 807.5019 us/op
WorkloadActual  53: 1024 op, 862580500.00 ns, 842.3638 us/op
WorkloadActual  54: 1024 op, 906048500.00 ns, 884.8130 us/op
WorkloadActual  55: 1024 op, 797181200.00 ns, 778.4973 us/op
WorkloadActual  56: 1024 op, 799042500.00 ns, 780.3149 us/op
WorkloadActual  57: 1024 op, 799506100.00 ns, 780.7677 us/op
WorkloadActual  58: 1024 op, 818603500.00 ns, 799.4175 us/op
WorkloadActual  59: 1024 op, 832626200.00 ns, 813.1115 us/op
WorkloadActual  60: 1024 op, 806309600.00 ns, 787.4117 us/op
WorkloadActual  61: 1024 op, 828147700.00 ns, 808.7380 us/op
WorkloadActual  62: 1024 op, 824659500.00 ns, 805.3315 us/op
WorkloadActual  63: 1024 op, 880290700.00 ns, 859.6589 us/op
WorkloadActual  64: 1024 op, 904713100.00 ns, 883.5089 us/op
WorkloadActual  65: 1024 op, 803103700.00 ns, 784.2810 us/op
WorkloadActual  66: 1024 op, 837847700.00 ns, 818.2106 us/op
WorkloadActual  67: 1024 op, 854177300.00 ns, 834.1575 us/op
WorkloadActual  68: 1024 op, 833761600.00 ns, 814.2203 us/op
WorkloadActual  69: 1024 op, 799536300.00 ns, 780.7972 us/op
WorkloadActual  70: 1024 op, 832007500.00 ns, 812.5073 us/op
WorkloadActual  71: 1024 op, 819218300.00 ns, 800.0179 us/op
WorkloadActual  72: 1024 op, 833706200.00 ns, 814.1662 us/op
WorkloadActual  73: 1024 op, 805703900.00 ns, 786.8202 us/op
WorkloadActual  74: 1024 op, 817984900.00 ns, 798.8134 us/op
WorkloadActual  75: 1024 op, 813642600.00 ns, 794.5729 us/op
WorkloadActual  76: 1024 op, 875908500.00 ns, 855.3794 us/op
WorkloadActual  77: 1024 op, 856076100.00 ns, 836.0118 us/op
WorkloadActual  78: 1024 op, 837611800.00 ns, 817.9803 us/op
WorkloadActual  79: 1024 op, 841018700.00 ns, 821.3073 us/op
WorkloadActual  80: 1024 op, 833958200.00 ns, 814.4123 us/op
WorkloadActual  81: 1024 op, 790297000.00 ns, 771.7744 us/op
WorkloadActual  82: 1024 op, 810897600.00 ns, 791.8922 us/op
WorkloadActual  83: 1024 op, 825091800.00 ns, 805.7537 us/op
WorkloadActual  84: 1024 op, 837058800.00 ns, 817.4402 us/op
WorkloadActual  85: 1024 op, 813129200.00 ns, 794.0715 us/op
WorkloadActual  86: 1024 op, 812220100.00 ns, 793.1837 us/op
WorkloadActual  87: 1024 op, 821169500.00 ns, 801.9233 us/op
WorkloadActual  88: 1024 op, 913306100.00 ns, 891.9005 us/op
WorkloadActual  89: 1024 op, 855159800.00 ns, 835.1170 us/op
WorkloadActual  90: 1024 op, 831309700.00 ns, 811.8259 us/op
WorkloadActual  91: 1024 op, 822023800.00 ns, 802.7576 us/op
WorkloadActual  92: 1024 op, 849719000.00 ns, 829.8037 us/op
WorkloadActual  93: 1024 op, 898796500.00 ns, 877.7310 us/op
WorkloadActual  94: 1024 op, 838767600.00 ns, 819.1090 us/op
WorkloadActual  95: 1024 op, 875497900.00 ns, 854.9784 us/op
WorkloadActual  96: 1024 op, 870772800.00 ns, 850.3641 us/op
WorkloadActual  97: 1024 op, 820980600.00 ns, 801.7389 us/op
WorkloadActual  98: 1024 op, 927550500.00 ns, 905.8110 us/op
WorkloadActual  99: 1024 op, 783090700.00 ns, 764.7370 us/op
WorkloadActual  100: 1024 op, 802852500.00 ns, 784.0356 us/op

// AfterActualRun
WorkloadResult   1: 1024 op, 826518700.00 ns, 807.1472 us/op
WorkloadResult   2: 1024 op, 800803200.00 ns, 782.0344 us/op
WorkloadResult   3: 1024 op, 787354100.00 ns, 768.9005 us/op
WorkloadResult   4: 1024 op, 787398300.00 ns, 768.9437 us/op
WorkloadResult   5: 1024 op, 768524700.00 ns, 750.5124 us/op
WorkloadResult   6: 1024 op, 760227100.00 ns, 742.4093 us/op
WorkloadResult   7: 1024 op, 802739100.00 ns, 783.9249 us/op
WorkloadResult   8: 1024 op, 773540500.00 ns, 755.4106 us/op
WorkloadResult   9: 1024 op, 773850800.00 ns, 755.7137 us/op
WorkloadResult  10: 1024 op, 775449400.00 ns, 757.2748 us/op
WorkloadResult  11: 1024 op, 847185500.00 ns, 827.3296 us/op
WorkloadResult  12: 1024 op, 942430400.00 ns, 920.3422 us/op
WorkloadResult  13: 1024 op, 936065700.00 ns, 914.1267 us/op
WorkloadResult  14: 1024 op, 890864300.00 ns, 869.9847 us/op
WorkloadResult  15: 1024 op, 875910700.00 ns, 855.3815 us/op
WorkloadResult  16: 1024 op, 904407600.00 ns, 883.2105 us/op
WorkloadResult  17: 1024 op, 1001576900.00 ns, 978.1024 us/op
WorkloadResult  18: 1024 op, 1025815800.00 ns, 1.0018 ms/op
WorkloadResult  19: 1024 op, 991518200.00 ns, 968.2795 us/op
WorkloadResult  20: 1024 op, 977684300.00 ns, 954.7698 us/op
WorkloadResult  21: 1024 op, 884540400.00 ns, 863.8090 us/op
WorkloadResult  22: 1024 op, 914810800.00 ns, 893.3699 us/op
WorkloadResult  23: 1024 op, 887690900.00 ns, 866.8856 us/op
WorkloadResult  24: 1024 op, 967951800.00 ns, 945.2654 us/op
WorkloadResult  25: 1024 op, 878713700.00 ns, 858.1188 us/op
WorkloadResult  26: 1024 op, 885048600.00 ns, 864.3053 us/op
WorkloadResult  27: 1024 op, 958304700.00 ns, 935.8444 us/op
WorkloadResult  28: 1024 op, 917263600.00 ns, 895.7652 us/op
WorkloadResult  29: 1024 op, 939329700.00 ns, 917.3142 us/op
WorkloadResult  30: 1024 op, 898425900.00 ns, 877.3690 us/op
WorkloadResult  31: 1024 op, 874049000.00 ns, 853.5635 us/op
WorkloadResult  32: 1024 op, 866176200.00 ns, 845.8752 us/op
WorkloadResult  33: 1024 op, 881319200.00 ns, 860.6633 us/op
